pCD3z(),pSLP76(),pErk(),pS6()
0.661444,8.74396,4.08543,12.1526
0.924307,11.8317,5.19739,30.2609
0.827122,5.28012,2.13116,12.2772
0.880692,7.80465,3.34239,9.21076
1.14327,15.4264,6.70597,32.1008
0.74516,8.26834,3.72464,19.9161
1.13214,11.128,4.60702,27.144
0.69774,8.806,4.05181,11.6675
1.33822,11.8331,4.68888,10.986
0.943914,10.5825,4.55904,14.1814
0.715596,4.58856,1.91828,6.21501
0.691298,2.70277,1.20814,16.031
0.675493,18.3129,8.78593,23.9034
0.934852,16.9085,7.71108,37.9257
0.775017,3.37055,1.24545,3.734
0.864586,12.364,6.36256,46.5622
1.48429,18.2923,7.6818,22.6642
0.734914,15.2309,7.16828,34.0665
1.70501,26.9662,11.8741,145.036
0.902936,5.92337,2.35035,21.4265
0.949479,6.26137,2.53398,7.97983
1.03613,11.5327,5.04279,24.5334
1.13477,8.53372,3.90605,22.2237
0.73345,4.20628,1.71466,19.4009
1.29431,15.4873,6.49917,22.2015
0.621337,5.73122,2.69974,10.1519
0.928699,8.03404,3.38796,11.25
2.11336,35.9605,16.0885,66.9766
0.664077,3.97904,1.68439,5.7145
0.99603,10.2469,4.30323,16.2254
1.41638,23.5573,10.3709,41.737
2.68356,29.9291,12.0444,31.1888
1.36368,14.0352,5.88726,18.5219
0.973186,15.5447,7.00229,34.2017
0.842054,10.5134,4.80355,13.595
0.787607,17.7408,9.08247,37.0041
1.00422,7.79501,3.11421,24.9524
0.941578,11.796,5.19319,16.1273
0.787899,4.34251,2.30943,169.408
0.810708,12.971,5.99874,24.8948
0.96233,23.8216,11.0752,54.1681
1.11312,8.94885,3.51343,16.0106
0.742232,3.06631,1.15796,20.2314
0.873666,13.0532,6.23189,33.5112
0.990164,10.5623,4.49161,11.5664
0.818339,4.5978,1.78105,8.77056
0.871915,7.70592,3.22182,20.7369
1.21702,11.3051,4.54374,23.7341
0.855814,9.03458,4.10723,13.2178
1.02384,10.2588,4.29897,11.0285
1.20884,16.8686,8.03659,33.7178
0.644754,1.86453,0.65375,2.71715
0.802829,4.71936,1.94638,6.40601
1.36837,13.4333,5.7567,18.1904
0.924014,6.63194,2.79854,19.3239
0.860787,7.84113,3.43718,19.0104
0.971144,9.21985,4.05443,19.4932
0.884201,6.66322,2.86232,39.511
0.924015,16.068,7.31307,30.7436
1.07769,10.4855,4.82341,20.227
1.1175,9.84981,4.14919,14.5031
0.924601,6.73798,3.46079,31.9127
0.856396,5.83846,3.09378,20.0831
0.86809,11.4013,5.19985,21.9858
0.786435,5.41288,2.3488,7.41963
0.751599,10.59,4.86101,15.1066
0.722033,7.47599,3.30655,14.9795
0.725255,6.12819,2.79104,23.3965
0.931916,6.32894,2.51834,20.1934
0.734914,3.15675,1.27741,9.5125
1.32855,11.6483,4.59832,22.132
0.706815,6.54737,2.88147,13.0531
0.975535,6.49111,2.83,14.8592
1.79752,19.6098,7.97716,31.1703
1.08618,10.4613,4.29729,16.095
0.8845,5.98225,2.5029,17.3497
0.807804,10.9669,5.02877,14.1443
1.7293,22.6497,9.5413,26.3991
0.820975,6.85406,3.37873,21.6341
0.717647,7.80477,4.09338,21.0724
0.713253,3.12823,1.45189,15.0541
0.873373,15.0443,6.88565,214.418
0.997193,6.37373,2.68128,11.2956
1.30485,11.4645,4.97275,29.7997
0.974077,8.8478,3.99633,14.7086
0.803702,9.0813,3.98301,11.3635
0.982844,13.4844,5.94287,28.3506
0.961465,9.49361,5.58928,44.729
0.879228,9.63133,5.25629,29.749
0.969676,7.3692,2.9135,6.57315
0.885376,12.8037,5.91276,33.6226
1.5118,13.1282,5.24287,17.336
1.00246,9.68034,4.04867,32.8692
0.79873,5.55228,2.31506,19.7262
1.06627,7.29087,3.44125,16.9133
0.903815,9.17466,4.00135,39.2791
0.823319,6.04546,2.59562,9.36149
0.69686,5.24504,2.29125,8.6845
0.871327,9.00234,3.93738,25.6271
1.22582,20.1431,8.90562,39.9223
1.14561,11.2888,5.07934,30.3222
0.661443,6.11474,2.74207,8.49223
0.693348,5.77308,2.55512,11.5444
0.970268,14.5738,6.54261,23.2106
3.89367,48.5284,19.4835,38.3472
0.721452,7.46821,3.31723,15.347
0.706521,6.24572,2.72814,7.20365
0.670223,3.46513,1.43826,8.01515
0.929284,8.21452,3.59632,11.6339
1.00508,16.3733,7.66923,29.1352
0.813648,9.5916,4.2265,19.4684
1.16053,14.1312,6.03112,23.5794
0.704474,4.24734,1.96605,10.0502
1.25567,15.0815,6.49571,33.0059
0.911723,8.16596,3.52862,14.7268
0.866936,7.488,3.14674,8.69443
1.17166,11.2268,4.6137,13.8431
0.972024,10.0801,4.39086,12.613
0.780285,4.3308,1.74806,17.5401
0.653244,6.04166,2.68361,8.52269
1.30456,18.7766,8.24526,27.0921
1.17106,16.7752,7.35032,24.1114
1.22318,23.9641,10.8855,50.7517
0.901473,22.1736,10.3383,27.2676
0.652364,3.20426,2.0988,25.7657
1.20357,11.9541,4.93456,14.7806
0.865761,7.49033,3.13359,14.8514
1.08355,13.6361,7.13869,37.0656
0.900305,9.61635,4.16864,22.2814
0.844098,4.92191,2.16425,11.9212
0.97348,15.0126,6.98922,21.2292
1.14502,11.6086,4.99218,50.0552
0.724085,3.93602,1.55615,27.3291
1.00569,9.68735,4.15993,12.2279
0.822442,8.0943,3.52823,13.7869
1.38154,21.076,9.24433,49.3642
0.89123,8.25422,3.55142,13.9469
1.03788,8.54266,3.50938,15.7815
0.851712,5.73162,2.52436,10.9203
0.693056,2.46704,0.923894,5.78079
0.658217,2.67157,1.17603,5.9642
1.06364,7.95563,3.19623,23.3473
0.949778,11.6964,5.21871,18.3788
1.08442,20.9161,9.63509,40.9822
1.43629,18.7864,7.98352,42.8228
0.654711,3.86361,1.82017,8.99877
0.938652,13.109,6.08818,27.4732
1.31714,14.6857,6.75386,51.8113
0.989287,7.43901,3.03074,12.8982
1.33616,14.5929,7.41862,51.3801
0.84088,7.49647,3.43099,22.4074
0.989002,9.28123,3.87904,15.5207
1.53727,20.1391,8.5274,23.5503
1.06862,9.71892,4.02444,11.8402
1.32095,13.5303,5.49086,24.5769
0.667,2.20455,0.791466,13.2294
1.08677,10.6209,4.52339,15.1286
0.735795,8.04572,3.71601,26.8565
0.655002,1.94099,0.839639,10.8256
1.14765,10.2441,4.17153,17.8391
0.762137,3.24124,1.25481,99.6314
1.52615,29.0374,13.2089,37.9242
0.973188,13.2906,6.60449,25.9001
0.633046,2.65596,1.12207,8.30342
0.895033,7.69731,3.27766,20.0445
0.671395,4.03451,2.17047,23.1887
0.817464,5.8129,2.4595,19.1006
0.77824,5.90555,2.56337,13.9248
1.32622,20.6274,9.04791,57.1763
0.906449,10.5019,4.60676,13.9491
0.97436,12.0645,5.2789,12.8822
0.922256,6.38829,2.49285,10.9055
0.741063,5.88842,2.69755,38.2232
0.891813,5.31714,2.11656,8.61735
1.08707,9.95481,6.8165,196.187
0.691592,10.3174,4.80747,42.2921
0.870155,15.8442,7.42192,68.8163
1.14443,11.4639,4.92359,13.9202
0.647098,1.67825,0.61574,12.6652
1.56653,15.7397,6.26711,21.8753
0.878343,12.6271,5.7889,23.3971
0.675199,2.20021,0.907402,8.20035
0.875716,5.94606,2.35557,9.56447
0.749553,13.594,6.38373,19.3245
1.0174,12.3023,5.28659,14.09
1.46204,22.4782,9.86803,49.1408
0.617823,3.8087,1.62757,33.5774
0.621921,2.04974,0.808442,13.7738
