P1(),P2(),P3()
1399.68,900.64,1785.89
2858.22,1396.59,1354.2
311.16,179.444,238.365
5632.73,3106.46,3307.33
639.98,317.756,268.322
920.404,499.481,552.854
2694.08,1353.59,1323.75
1004.63,511.246,418.438
360.037,196.428,239.216
728.088,383.292,357.113
2405.92,1635.62,3080.73
1102.46,617.016,566.561
3783.19,1993.45,2040.83
671.886,417.645,693.02
809.261,406.074,441.274
431.279,268.464,544.388
1195,614.353,581.835
1366.67,639.434,495.073
2200.76,1506.96,3165.9
3150.82,2165.22,4096.1
589.58,316.43,417.81
1750,1116.98,2033.38
820.35,467.764,514.252
590.395,278.569,318.555
3282.51,1903.43,2305.87
818.192,437.198,444.895
1705.08,1098.65,1898.16
1736.05,1242.64,2641.43
2578.97,1200.54,981.863
1017.72,460.142,366.372
1431.88,797.627,772.266
780.311,386.608,412.31
313.024,206.413,296.939
971.018,584.758,854.64
2785.73,1932.6,3423.72
675.334,322.134,290.576
1186.46,557.889,483.728
1245.19,612.606,443.281
708.816,354.856,249.856
1735.14,1042.15,1595.62
381.401,207.921,274.778
2716.8,1831.19,3515.08
730.608,469.406,994.84
2708.42,1631.97,2233.65
1382.95,743.373,879.914
1069.56,563.753,473.614
1101.03,644.586,790.187
884.939,516.84,675.415
1799.16,1021.17,1115.39
830.621,453.685,567.878
763.794,374.575,473.175
1644.48,809.438,599.959
652.724,371.954,543.05
680.698,334.798,253.609
690.01,423.061,464.292
1844.72,1013.23,1334.63
1129.44,603.103,836.26
675.29,402.394,481.599
833.09,440.021,442.672
1218.85,627.144,518.821
393.814,198.088,291.04
1197.66,712.16,1184.83
620.135,368.61,499.117
389.791,221.111,188.074
2479.99,1604.95,2923.1
1280.04,684.266,524.744
574.481,360.554,496.846
1014.91,713.825,1228.43
1872.53,979.929,1101.32
927.691,551.366,630.265
1193.16,680.695,1155.4
3213,1488.18,1036.23
1568.62,888.063,1244.3
1739.01,953.356,1337.77
1101.48,494.394,434.11
2588.53,1301.37,1211.19
1026.38,626.391,848.585
803.386,436.719,588.951
769.577,390.611,430.586
2074.14,1139.31,1219.22
873.301,461.731,424.479
841.528,518.852,865.765
313.736,154.524,181.661
2512.92,1577.96,2817.12
805.447,395.678,315.678
2539.93,1374.07,1367.32
968.65,603.412,1105.02
1049.06,562.551,558.935
760.381,429.367,494.785
988.643,606.028,786.605
2084.79,1169.36,1419.9
3591.03,1995.07,2400.18
2748.86,1870.08,3855.67
651.215,392.844,675.331
975.509,485.917,373.234
2561.55,1409.87,1621.07
1443.59,673.828,536.724
297.376,163.548,181.227
873.897,490.103,366.365
1610.45,803.615,664.92
679.609,388.973,445.242
626.526,326.51,362.22
713.481,388.06,723.494
737.362,412.418,425.492
663.136,349.03,292.335
437.018,251.663,456.082
736.507,330.743,374.645
1185.98,699.238,1003.52
551.575,313.544,385.207
1305.48,702.848,994.807
1711.78,1074.12,1815.74
478.06,264.773,316.358
5350.79,2817.11,3025.93
748.244,439.536,743.807
1552.66,826.905,731.353
2318.08,1179.72,1460.93
3069.43,1583.42,1454.23
3003.11,2033.19,3890.8
413.798,255.957,478.488
755.289,398.227,384.625
847.106,368.658,239.247
517.98,343.399,590.353
2961.45,1550.79,1560.32
853.119,496.387,518.499
1015.68,565.566,897.607
797.344,485.718,564.985
1841.34,944.333,930.334
765.947,369.094,362.722
1542.1,802.211,860.738
440.41,263.323,251.031
577.949,373.364,581.687
1294.85,624.677,496.521
250.452,158.787,294.008
885.756,428.946,526.386
558.527,345.883,585.822
430.495,188.481,207.523
730.681,423.989,373.507
1331.86,838.91,1603.18
607.968,333.02,385.721
767.49,379.24,510.018
1082.94,551.411,551.834
544.767,304.094,429.293
707.673,355.159,215.035
2075.15,1190.93,1596.65
765.431,406.506,462.492
1462.94,685.987,581.462
1784.94,980.45,1253.9
586.753,310.708,326.151
1953.72,1221.17,2229.24
1971.46,1117.81,1365.13
3210.4,1773.54,1960.19
1164.66,678.951,1013.18
5927.15,3834.25,6696.6
624.411,307.721,301.699
915.837,532.899,631.309
2060.91,1170.12,1666.92
729.717,389.555,412.062
1008.42,614.339,1195.95
825.577,566.992,847.242
896.448,461.741,378.5
1102,572.683,582.59
388.188,220.166,254.7
648.537,310.643,242.974
484.36,285.331,391.701
669.751,403.959,461.716
2271.51,1041.73,733.719
1291.99,794.208,1134.01
2003.08,1010.68,1213.7
427.594,200.914,172.328
805.995,436.526,473.562
1247.69,868.917,1528.77
798.439,481.741,700.777
1157.91,729.188,1033.21
449.028,232.651,337.792
1200.7,768.593,1347.59
1107.2,520.125,521.662
1879.53,1238.24,2259.61
187.815,115.208,155.221
1278.45,685.217,793.326
1885.81,1210.12,1871.35
1202.67,732.386,1095.32
1163.03,602.881,790.648
940.244,483.883,414.035
715.763,420.941,271.234
3459.66,1776.61,2292.7
1867.58,965.15,1094.87
1678.49,967.849,1007.94
914.865,386.716,272.148
1343.79,920.289,1665.96
2003.09,1199.49,1872.6
761.758,464.701,850.171
2766.56,1967.48,3936.4
990.553,669.006,1077.49
299.528,169.199,220.859
948.688,491.158,465.398
1092.13,547.308,424.462
2001.27,982.766,894.643
385.821,232.057,190.324
555.796,282.943,195.729
462.327,256.525,444.927
404.959,213.646,221.129
652.886,336.374,361.34
422.541,208.143,224.936
1050.97,587.383,751.339
575.807,328.263,350.334
711.255,423.726,665.113
826.631,432.806,449.418
601.035,327.292,364.066
797.3,399.807,540.29
2802.1,1605.14,2554.65
514.657,330.229,454.189
451.918,242.892,237.314
1504.58,725.014,466.949
352.763,195.121,232.82
3022.41,1651.14,1577.03
966.932,540.88,652.529
1327.65,693.564,972.47
805.791,468.76,630.881
855.129,445.458,563.419
772.321,391.237,539.66
2127.06,1042.57,1120.66
1403.14,799.267,758.925
1068.86,584.751,570.136
524.728,295.985,447.732
3555.38,2338.12,3965.77
478.079,286.288,414.872
784.68,444.028,612.643
950.444,558.176,677.666
756.093,380.935,409.749
2623.36,1468.36,1426.09
719.76,400.052,604.236
311.827,169.785,154.807
400.45,237.513,245.344
260.955,175.817,314.151
941.185,501.453,657.413
438.355,233.334,240.317
281.196,168.407,252.625
2287.46,1390.55,2418.97
726.334,357.233,308.263
730.477,389.724,384.351
842.699,521.402,491.53
1597.58,885.586,1261.65
1669.68,896.856,946.027
913.948,437.678,398.199
1136.37,730.859,1245.84
224.968,174.524,249.985
2060.3,1093.05,1073.63
3371.73,2338.7,4892.35
504.598,336.509,550.109
444.326,219.577,217.487
3038.71,1624.61,1732.19
855.621,409.199,377.645
809.4,417.949,359.542
4366.98,2598.05,3458
756.93,366.251,386.539
727.236,348.302,409.968
299.491,163.926,214.66
745.357,519.09,975.18
783.461,369.551,283.851
1809.97,1124.48,2058.48
630.468,348.778,342.193
670.609,402.317,679.933
299.624,161.757,175.231
1410.73,814.841,1200.37
2899.43,1820.9,3455.51
856.135,448.216,583.273
1257.02,634.671,782.424
1646.26,898.538,849.836
660.462,342.481,346.278
652.812,339.395,342.173
1237.71,817.735,1433.55
470.893,260.403,123.922
361.498,220.604,340.831
1137.7,723.194,1208.88
1543.4,907.149,1110.65
2408.37,1224.87,1085.01
2345.52,1707.2,3609.2
1476.52,710.658,575.674
860.056,468.746,504.751
683.44,416.912,581.88
2928.41,1726.72,2526.46
1242.97,756.448,1304.17
2976.06,1410.05,1013
1580.3,805.773,995.382
1607.71,832.307,970.856
1202.67,704.467,1203.49
755.191,422.654,554.669
696.398,388.05,502.205
1913.82,1096.85,1363.12
1024.17,580.292,896.203
1716.56,949.609,1064.19
532.951,314.929,568.062
1209.42,728.836,1294.83
1783.91,1184.14,1978.27
722.981,426.493,486.056
1193.3,700.071,863.142
293.884,166.324,208.875
1039.84,585.108,728.736
1615.66,1171.99,1752.97
456.625,250.573,307.873
700.024,343.178,420.853
2627.64,1798.53,3396.13
836.64,507.891,870.606
819.028,435.96,569.159
1166.17,565.309,487.825
3343.72,1750.73,1565.9
713.956,421.837,491.723
785.189,488.191,629.91
564.072,266.718,229.701
381.882,196.724,221.754
252.671,149.058,146.11
512.247,270.031,315.853
722.648,346.069,227.016
517.92,298.825,476.628
746.646,395.185,383.216
550.835,326.778,512.92
1043.59,567.243,617.516
785.715,391.371,341.338
1351.62,728.536,891.523
354.026,216.955,253.035
2762.27,1968.16,4137.49
591.087,339.2,406.142
779.694,415.045,560.505
869.447,535.291,673.49
1559.79,760.555,729.133
370.117,177.213,140.383
704.506,351.609,446.409
2564.56,1325.28,1275.45
2934.78,1600.59,1737.87
794.315,449.663,477.624
741.111,399.064,525.777
2847.05,1844.29,3378.46
1787.33,923.899,955.289
1793.63,811.546,560.423
887.63,489.912,532.591
583.063,336.153,640.963
338.137,164.899,132.559
671.051,377.556,462.521
463.855,239.74,246.442
542.328,294.463,531.101
2827.8,1522.35,1750.28
346.209,202.3,219.345
510.665,266.468,351.622
2199.69,1088.34,812.504
260.137,189.12,295.528
388.553,199.08,209.218
2366,1137.04,659.748
698.859,334.497,305.945
886.087,596.086,1144.57
1946.76,1065.84,1384.4
972.553,520.007,525.586
774.247,441.516,532.558
2909.06,1765.31,2802.23
603.6,350.164,426.052
241.107,146.975,112.878
374.305,202.619,253.94
874.016,460.162,848.372
592.38,364.685,480.904
1277.95,632.542,580.921
905.935,490.733,619.238
748.394,450.054,563.203
1458.27,828.88,1094.26
655.908,304.077,263.669
531.812,284.5,293.94
391.39,212.557,196.889
346.504,242.185,414.436
1340.07,870.367,1401.06
655.397,378.423,442.02
980.659,542.822,411.36
493.128,329.504,417.025
2566.39,1363.66,1301.91
1836.87,997.426,1130.65
338.358,177.69,191.579
856.934,392.424,397.166
759.1,493.956,732.046
487.001,290.96,395.24
642.427,338.422,346.371
1144.2,578.243,506.154
1195.89,667.31,655.047
757.433,424.605,382.083
4742.33,2173.3,1203.78
5021.92,2653.49,2696.36
2429.28,1231.22,1078.33
761.728,513.628,1095.31
372.923,225.262,270.805
1133.73,593.158,774.284
1582.68,1068.19,1973.16
1697.85,1166.56,2122.41
1416.87,702.99,773.649
216.313,106.806,127.371
473.531,272.083,378.039
690.789,300.29,249.621
4898.48,2734.68,2835.05
639.54,373.584,472.801
2622.08,1905.19,3763.82
1705.39,821.222,695.19
1832.53,1038.77,1435.41
314.599,187.592,230.608
461.154,234.984,209.733
627.975,352.609,473.742
395.23,200.276,265.568
1034.52,579.598,604.583
1839.3,1185.38,2125.13
429.464,184.864,140.87
1183.61,615.608,673.923
440.443,255.277,252.983
1439.7,874.432,1375.43
235.759,132.609,170.159
1091.81,729.579,1238.01
771.405,384.839,417.023
362.957,201.038,194.511
1377.72,887.133,1305.68
903.533,520.245,567.304
2054.69,1005.63,951.862
2230.13,1369.04,2068.09
1011.1,504.525,427.898
1641.1,820.089,906.345
399.811,204.491,190.523
1032.42,529.757,663.816
1437.42,790.191,871.106
2106.51,1270.15,2325.06
723.457,389.458,493.627
897.966,455.72,624.218
984.558,655.325,983.251
2404.38,1315.69,1935.47
2052.46,1080.89,1309.01
950.109,554.95,994.714
456.944,271.167,344.979
632.218,307.079,366.79
584.237,356.678,571.684
482.884,261.626,264.277
2660.29,1345.19,1255.03
780.888,328.976,293.745
523.307,316.727,404.048
2193.63,1035.13,717.336
993.001,693.479,1353.76
1232.07,627.082,654.169
1091,529.226,532.929
1335.02,664.818,619.119
767.477,451.091,765.651
576.061,282.691,272.118
1744.27,853.188,945.331
1159.9,625.695,727.295
382.062,212.429,274.973
5921.51,3868.53,6518.59
809.197,413.49,366.024
2429.22,1081.31,799.707
610.792,323.443,404.649
837.016,392.615,268.62
734.586,346.554,352.048
2253.25,1226.96,2071.81
683.689,420.798,688.524
580.582,251.607,222.655
573.624,281.673,326.099
592.189,331.612,478.651
3845.81,2210.69,3068.95
987.808,544.666,619.953
799.478,399.526,313.951
534.428,344.844,571.268
1095.44,545.039,421.837
677.159,393.84,562.022
791.055,434.039,514.168
1087.4,563.256,558.04
731.109,409.995,576.792
733.794,444.407,825.227
608.751,338.079,539.826
378.187,208.534,242.924
970.176,665.132,1050.69
2211.8,1413.22,2455.95
565.325,344.289,565.234
1692.75,860.421,959.83
2924.43,1471.73,1239.57
1003.96,555.996,546.535
829.442,490.835,582.454
5047.51,2853.65,3526.83
2189.46,1274.46,1691.4
3428.29,1996.57,2480.98
1875.17,1299.79,2630.67
496.906,262.429,300.724
640.43,360.102,515.831
1222.01,553.607,663.444
509.709,258.456,244.27
980.968,493.069,770.494
1648.74,886.446,1189.24
1297.04,783.903,1074.34
2307.67,1113.89,900.657
1525.36,841.947,942.903
167.709,108.094,140.399
1474.58,766.346,856.208
1617.94,830.662,808.944
754.838,425.985,624.469
2399.85,1519.3,2799.49
730.184,358.224,391.14
1427.97,665.722,567.458
651.399,386.439,456.061
1396.82,890.2,1673.13
889.197,608.371,1110.03
740.657,412.317,444.029
903.614,564.512,956.435
317.829,179.374,174.565
376.133,219.543,259.756
1288.73,698.007,905.817
912.185,547.584,672.918
1601.82,858.286,762.932
758.117,487.956,868.904
1601.98,888.12,1343.67
3257.14,1636.02,1716.19
842.877,539.958,931.155
503.798,248.137,275.01
1324.08,782.025,1407.77
439.059,228.546,235.255
437.131,239.182,395.268
1272.3,668.257,691.37
4575.12,3312.6,6378.92
572.271,358.416,462.501
2685.45,1643.75,2740.12
2335.77,1231.95,1284.12
1687.51,854.079,1066.52
586.421,366.596,375.058
2187.34,1209.45,1293.04
1106.16,587.707,655.183
1228.26,892.317,1768.44
871.896,532.008,779.908
1139.96,591.357,558.038
821.31,536.409,841.681
1576.31,1082.94,2170.57
1741.45,1140.93,2153.22
532.68,302.009,286.856
1056.46,500.025,455.651
961.026,482.074,388.386
435.402,226.795,182.762
1011.69,654.176,1053.37
1085.83,617.683,798.18
1004.16,661.027,1025.24
479.606,224.89,257.678
390.279,199.995,272.543
496.477,278.799,317.347
2583.87,1360.02,1415.14
1358.18,591.99,501.824
976.513,510.988,562.603
973.683,513.321,605.474
2478.95,1842.14,4094.44
2283.45,1093.39,902.224
782.294,464.285,474.827
5186.37,3599.8,7210.5
2265.9,1507.87,2946.99
1778.98,1080.73,1772.46
1094.55,570.712,437.523
1557.88,779.252,679.748
376.655,211.778,316.214
504.089,321.766,529.116
1434.44,800.727,933.438
1962.82,1108.75,1303.28
567.361,273.028,171.752
3237.96,1750.84,1978.89
580.289,357.351,541.646
708.692,335.251,604.062
803.017,473.192,762.241
595.911,314.42,331.869
363.195,174.388,238.849
1010.46,600.49,673.408
1668.79,861.04,762.136
2956.35,1613.43,1519.44
1529.59,829.391,662.791
1183.92,623.113,845.914
818.248,419.53,347.501
1699.93,1197.53,2150.08
717.967,396.045,392.824
822.786,470.515,545.557
1724.19,877.139,897.515
638.205,387.897,487.232
684.459,390.69,579.827
595.473,307.632,275.838
1793.49,1166.82,2158.74
1040.2,605.201,799.659
941.315,458.202,379.403
825.828,424.56,390.85
264.878,151.841,167.422
615.942,391.942,671.377
468.521,267.25,278.385
742.419,385.917,363.815
2145.48,1111.42,1149.41
947.074,541.408,739.185
1440.58,673.299,566.671
1375.82,817.952,1317.09
441.516,273.829,261.618
763.319,473.2,776.482
2261.09,1149.54,1223.81
1972.23,941.01,761.106
588.579,246.069,216.073
1017.02,526.06,585.954
510.853,316.743,600.128
1357.14,783.209,833.21
625.341,306.624,360.01
751.831,358.123,293.962
531.601,365.164,678.753
1195.28,646.805,1021.55
580.7,317.256,601.852
1218.14,579.299,669.881
2467.52,1231.87,1287.87
924.604,615.646,1133.28
1142.97,615.813,564.372
823.182,492.1,583.116
428.734,222.152,253.521
444.303,282.911,394.485
1433.6,700.675,553.811
1205.7,687.92,813.505
1495.67,683.732,752.138
3825.74,2038.68,2066.25
1184.07,737.697,1239.5
2035.93,1151.88,1629.48
905.861,474.353,351.992
2706.22,1438.6,1311.09
597.607,314.314,421.442
2077.91,1237.68,1904.95
2055.18,1463.44,2614.74
2447.94,1561.99,2974.4
2802.83,1762.71,2541.82
417.709,244.724,371.616
1073.62,685.717,1172.01
5909.9,3590.83,6054.05
732.416,450.243,717.765
1018.36,494.205,380.725
723.208,330.994,323.547
1224.79,637.296,479.588
747.14,523.093,1077.17
662.737,305.243,271.054
786.272,428.999,678.469
1077.17,669.619,1381.99
1287.7,678.3,673.689
665.639,361.115,480.577
474.723,298.566,511.261
605.062,403.352,699.635
534.421,285.804,309.154
802.873,568.155,849.977
576.903,348.649,437.932
4352.19,2164.98,1942.8
213.192,137.567,211.415
2764.29,1845.35,3843.08
1529.99,874.612,1098.57
377.294,207.809,342.308
3141.48,1621.73,1448.79
1187.82,536.21,342.062
695.523,427.185,768.792
737.812,433.938,551.817
1233.07,818.461,1335.95
1176.64,557.232,563.247
1132.35,654.405,1035
1610.22,778.773,710.164
663.965,322.599,290.704
2707.55,1427.76,1212.96
1017.15,464.19,506.104
613.03,322.007,457.503
1857.63,909.327,791.684
589.829,305.003,281.928
3069.77,1565.98,1258
1243.03,701.294,913.702
403.32,203.286,252.338
575.585,291.343,280.406
5739.44,3200.51,4174.94
1038.85,624.938,1298.47
412.227,234.147,254.123
738.61,389.65,279.42
1070.69,675.631,1167.25
2373.58,1347.34,2138.14
405.263,240.403,192.497
1049.24,639.682,787.072
2191.34,1411.93,2712.95
788.989,353.796,277.751
845.6,542.749,837.314
773.325,444.502,574.142
461.908,232.195,276.754
342.873,174.623,147.809
595.653,313.847,370.885
270.448,164.241,302.145
1513.28,694.069,593.38
1847.78,994.648,1134.66
