pCD3z(),pSLP76(),pErk(),pS6()
11.624,14.5156,4.05216,66.0575
3.22039,1.79535,1.54326,0.962755
9.1575,23.6614,6.83145,6.11415
25.2423,6.64033,2.99668,12.1979
16.0283,2.42549,1.23353,14.6228
9.34248,14.2709,39.3952,201.818
36.9756,35.0706,9.34749,16.3918
16.7683,4.88005,2.63318,4.14588
5.32568,34.3171,7.58102,44.5526
8.7523,3.08385,0.964141,2.94759
20.8643,10.0652,3.31056,17.8253
1.27365,7.74619,2.70534,1.72794
11.1659,17.5038,4.77844,21.5732
6.18894,7.19784,10.2148,6.83857
3.51988,4.49215,5.97505,4.19168
13.9759,8.44519,5.03138,8.73434
19.5695,14.9433,5.76898,5.49253
20.5825,10.2278,2.859,14.7693
