pCD3z(),pSLP76(),pErk(),pS6()
10.987,11.3586,6.39742,68.4613
2.29202,1.59183,1.37128,1.81433
7.1809,16.603,10.1633,10.9817
20.0228,8.17623,4.13318,14.1189
12.8195,4.0441,1.79632,15.341
13.6921,11.4458,24.8162,219.308
29.4623,28.306,15.4162,23.3414
13.0842,5.69362,3.19735,5.78672
5.37694,23.0271,13.3092,50.166
6.71336,3.28774,1.59064,3.64412
16.751,9.72366,5.07682,20.0588
0.791358,5.12112,3.50557,3.52606
9.23397,13.0193,7.52387,24.9229
4.87833,5.55715,7.43907,12.0549
2.66068,3.38897,4.41665,7.25909
11.0441,7.57404,5.31593,11.6809
15.361,12.6087,7.61145,9.31563
16.4297,9.77117,4.87311,16.8312
