pCD3z(),pSLP76(),pErk(),pS6()
10.8688,12.0865,7.14451,69.8861
3.75912,1.87798,1.4272,1.82602
8.97568,18.1244,10.1355,10.8735
21.9622,8.64743,4.23109,14.3297
14.3131,4.27433,1.9597,15.661
8.99108,11.9767,28.3117,224.118
32.0492,30.3786,15.3443,23.331
14.9592,6.11702,3.23707,5.83096
5.98099,24.9973,13.6585,50.8601
8.3327,3.61775,1.61784,3.68156
18.4093,10.3755,5.22539,20.369
2.24582,5.7517,3.53523,3.49188
10.5366,14.1076,7.70073,25.2489
6.28515,6.20429,7.74401,12.1722
4.04668,3.85802,4.60783,7.33192
12.7141,8.20864,5.44748,11.8041
17.4167,13.6122,7.62032,9.2826
18.1797,10.4406,4.96913,17.0649
